Label	ImageNumber	X_cordinate	Y_cordinate
Side	5	117.96096654275092	24.856877323420075
Side	5	69.23493975903614	69.90361445783132
Side	5	263.37445887445887	72.4090909090909
Side	5	118.8644859813084	71.30841121495327
Side	5	163.34782608695653	71.54782608695652
Side	5	211.5525727069351	70.92393736017897
Side	5	22.504291845493558	73.53648068669528
Side	5	70.2402088772846	118.7780678851175
Side	5	22.87372708757637	118.14460285132381
Side	5	215.1471172962226	118.33598409542743
Side	5	263.0556844547564	117.89095127610209
Side	5	118.89870689655173	119.31896551724138
Side	5	164.9618320610687	122.31552162849873
Side	5	212.87005649717514	166.74199623352166
Side	5	24.65552699228792	167.91002570694087
Side	5	119.98151950718685	166.4804928131417
Side	5	70.81038374717835	167.04288939051918
Side	5	167.5622009569378	168.11004784688998
Side	5	23.1438202247191	214.00224719101124
Side	5	213.42330097087375	216.2990291262136
Side	5	264.7676056338028	214.40140845070422
Side	5	68.96	214.37777777777774
Side	5	120.4046511627907	216.06744186046512
Side	5	168.31362467866325	218.46529562982002
Side	5	71.47306791569086	259.01873536299763
Side	5	20.79064039408867	259.8251231527093
Side	5	116.8342105263158	261.0473684210526
SmoothDisc	6	21.50159744408945	17.287539936102238
SmoothDisc	6	263.10788381742736	18.83817427385892
SmoothDisc	6	69.2995283018868	19.05188679245283
SmoothDisc	6	163.87372013651878	21.273037542662124
SmoothDisc	6	120.46234939759034	22.462349397590362
SmoothDisc	6	213.70607553366173	22.24137931034483
SmoothDisc	6	313.998585572843	22.685997171145694
SmoothDisc	6	167.86767169179228	67.50251256281408
SmoothDisc	6	215.33012048192768	67.44819277108435
SmoothDisc	6	117.17543859649125	69.12105263157895
SmoothDisc	6	264.0910931174089	70.39473684210526
SmoothDisc	6	314.6642335766424	69.84817518248175
SmoothDisc	6	72.68486739469577	72.29797191887675
SmoothDisc	6	23.866385372714486	72.24894514767932
SmoothDisc	6	20.123762376237625	113.80198019801979
SmoothDisc	6	121.67244701348748	115.07514450867052
SmoothDisc	6	262.6937269372694	114.97232472324724
SmoothDisc	6	166.08684210526312	115.2657894736842
SmoothDisc	6	70.11694915254238	116.37796610169492
SmoothDisc	6	216.89548693586696	117.8812351543943
SmoothDisc	6	308.58658008658006	119.16017316017314
SmoothDisc	6	170.65677966101694	161.15042372881356
SmoothDisc	6	116.74051896207584	162.11776447105788
SmoothDisc	6	21.282258064516128	166.61827956989245
SmoothDisc	6	73.10436137071652	165.31931464174454
SmoothDisc	6	216.25723472668807	168.008038585209
SmoothDisc	6	309.5860215053763	170.67562724014337
SmoothDisc	6	121.8209718670077	208.30946291560105
SmoothDisc	6	215.09977324263042	213.66439909297046
SmoothDisc	6	167.03125	214.28409090909088
SmoothDisc	6	263.564606741573	212.72050561797752
SmoothDisc	6	21.86833333333333	214.415
SmoothDisc	6	72.23342541436465	214.8881215469613
SmoothDisc	6	310.91407407407405	214.725925925926
SmoothDisc	6	114.40754039497308	260.0664272890485
SmoothDisc	6	71.9504716981132	261.09669811320754
SmoothDisc	6	24.179190751445088	264.42774566473986
SmoothSphere	7	71.82897384305835	21.798792756539235
SmoothSphere	7	23.318181818181817	22.75909090909091
SmoothSphere	7	21.306209850107066	72.88865096359744
CrenatedDisc_	8	72.90015600624027	22.95319812792512
CrenatedDisc_	8	120.16255442670536	21.817126269956454
CrenatedDisc_	8	24.84124386252045	23.6481178396072
CrenatedDisc_	8	171.688	24.86933333333333
CrenatedDisc_	8	213.48648648648648	24.57297297297297
CrenatedDisc_	8	262.6152777777778	24.327777777777772
CrenatedDisc_	8	22.929394812680112	71.02881844380401
CrenatedDisc_	8	166.6580086580087	70.92640692640694
CrenatedDisc_	8	214.72403100775196	71.19069767441859
CrenatedDisc_	8	69.09986130374479	70.98890429958391
CrenatedDisc_	8	122.0509641873278	71.41873278236913
CrenatedDisc_	8	263.9514066496164	73.86572890025576
CrenatedDisc_	8	213.01694915254242	114.95103578154426
CrenatedDisc_	8	119.60660247592848	118.82530949105913
CrenatedDisc_	8	168.3835182250396	119.29001584786054
CrenatedDisc_	8	265.059620596206	119.37533875338755
CrenatedDisc_	8	24.471138845553824	122.54758190327613
CrenatedDisc_	8	74.00717360114777	122.67862266857962
CrenatedDisc_	8	72.82095490716179	164.70026525198938
CrenatedDisc_	8	216.75577156743617	166.0911300121507
CrenatedDisc_	8	25.56707317073171	166.85365853658536
CrenatedDisc_	8	120.26454033771108	166.36022514071294
CrenatedDisc_	8	264.661853188929	170.0661853188929
CrenatedDisc_	8	166.47067669172932	169.4601503759399
CrenatedDisc_	8	215.96764252696457	214.06317411402162
CrenatedDisc_	8	262.16347569955815	213.73932253313697
CrenatedDisc_	8	72.75848032564451	215.27951153324287
CrenatedDisc_	8	119.6039603960396	215.08769448373408
CrenatedDisc_	8	165.46904024767798	214.12074303405566
CrenatedDisc_	8	24.48079470198676	217.0649006622517
CrenatedDiscoid	9	216.08931185944363	21.461200585651536
CrenatedDiscoid	9	120.11340206185568	21.62150220913108
CrenatedDiscoid	9	74.19812792511699	22.88299531981279
CrenatedDiscoid	9	170.25037037037038	23.49777777777777
CrenatedDiscoid	9	263.2937685459941	22.390207715133528
CrenatedDiscoid	9	311.5577889447236	22.7035175879397
CrenatedDiscoid	9	24.733870967741932	24.714516129032255
CrenatedDiscoid	9	168.12517385257303	68.89847009735746
CrenatedDiscoid	9	71.12292817679558	70.4060773480663
CrenatedDiscoid	9	218.06003159557662	71.30647709320695
CrenatedDiscoid	9	310.78354430379744	70.53544303797469
CrenatedDiscoid	9	22.173274596182083	72.5389133627019
CrenatedDiscoid	9	119.67714285714285	72.67714285714284
CrenatedDiscoid	9	262.1516936671576	72.73637702503682
CrenatedDiscoid	9	264.70489296636083	117.62844036697248
CrenatedDiscoid	9	72.76641221374045	119.73282442748092
CrenatedDiscoid	9	215.3298033282905	119.93343419062029
CrenatedDiscoid	9	169.96848137535815	121.23352435530086
CrenatedDiscoid	9	21.805379746835442	121.1503164556962
CrenatedDiscoid	9	118.78216123499142	119.92624356775299
CrenatedDiscoid	9	309.2655462184874	121.54285714285713
CrenatedDiscoid	9	169.6231086657497	165.07290233837688
CrenatedDiscoid	9	215.30116472545762	165.1597337770383
CrenatedDiscoid	9	71.0608108108108	166.5689189189189
CrenatedDiscoid	9	119.24296675191816	166.806905370844
CrenatedDiscoid	9	261.5259026687598	166.81475667189952
CrenatedDiscoid	9	24.777934936350775	168.6789250353607
CrenatedDiscoid	9	310.66568914956014	169.4633431085044
CrenatedDiscoid	9	23.30860534124629	211.69287833827892
CrenatedDiscoid	9	167.05863708399366	211.69889064976226
CrenatedDiscoid	9	213.67287234042556	215.18085106382978
CrenatedDiscoid	9	71.0280504908836	217.22861150070125
CrenatedDiscoid	9	118.6176911544228	216.46476761619186
CrenatedDiscoid	9	311.1326815642458	215.63128491620114
CrenatedDiscoid	9	26.17817679558011	262.5814917127072
CrenatedDiscoid	9	72.44887118193891	262.4714475431607
CrenatedSphere	10	69.4150417827298	20.963788300835656
CrenatedSphere	10	164.83510638297872	22.13031914893617
CrenatedSphere	10	25.560157790927025	23.962524654832354
CrenatedSphere	10	118.43108504398829	23.44574780058651
CrenatedSphere	10	167.41436464088397	68.50460405156538
CrenatedSphere	10	120.06648199445983	70.90858725761773
CrenatedSphere	10	24.483193277310924	73.85504201680672
CrenatedSphere	10	23.33949191685912	117.36951501154735
CrenatedSphere	10	72.32844036697246	117.57614678899084
CrenatedSphere	10	119.99239543726236	117.54182509505705
CrenatedSphere	10	168.19665271966528	119.55648535564852
CrenatedSphere	10	23.27083333333333	166.2407407407407
CrenatedSphere	10	67.89409722222223	168.1875
CrenatedSphere	10	164.90777576853526	168.59674502712474
CrenatedSphere	10	120.19838056680162	169.53846153846158
CrenatedSpheroid	11	310.6684782608696	20.690217391304348
CrenatedSpheroid	11	118.23247232472325	22.07380073800739
CrenatedSpheroid	11	69.38636363636364	23.05
CrenatedSpheroid	11	23.366228070175442	24.567982456140353
CrenatedSpheroid	11	264.17	24.898000000000003
CrenatedSpheroid	11	166.2614259597806	26.458866544789768
CrenatedSpheroid	11	213.8941605839416	23.328467153284674
CrenatedSpheroid	11	264.42657342657344	68.54545454545455
CrenatedSpheroid	11	309.96309314586995	68.56063268892794
CrenatedSpheroid	11	117.744966442953	70.44295302013423
CrenatedSpheroid	11	21.28623853211009	70.87889908256882
CrenatedSpheroid	11	213.32213438735175	70.11660079051383
CrenatedSpheroid	11	69.38627450980394	72.08431372549019
CrenatedSpheroid	11	165.1625	73.52678571428571
CrenatedSpheroid	11	165.0569105691057	116.28658536585364
CrenatedSpheroid	11	70.1958525345622	117.97926267281107
CrenatedSpheroid	11	117.59395248380129	118.27213822894169
CrenatedSpheroid	11	24.15573770491803	119.84754098360656
CrenatedSpheroid	11	310.4263862332696	119.89866156787761
CrenatedSpheroid	11	213.42738589211618	120.39626556016596
CrenatedSpheroid	11	265.03811252268605	120.03629764065336
CrenatedSpheroid	11	167.46284501061572	165.26539278131634
CrenatedSpheroid	11	21.533007334963326	166.16136919315403
CrenatedSpheroid	11	215.98979591836732	166.24285714285713
CrenatedSpheroid	11	71.11252268602541	166.01996370235938
CrenatedSpheroid	11	309.9627329192547	168.10973084886126
CrenatedSpheroid	11	262.9812108559499	170.00417536534448
CrenatedSpheroid	11	119.76377952755905	170.64370078740157
CrenatedSpheroid	11	72.84095063985373	212.19926873857403
CrenatedSpheroid	11	117.3357843137255	214.02450980392157
CrenatedSpheroid	11	167.24949698189138	213.61770623742456
CrenatedSpheroid	11	259.9784017278617	214.5248380129589
CrenatedSpheroid	11	214.27415730337083	215.2988764044944
CrenatedSpheroid	11	23.098360655737704	217.15163934426226
CrenatedSpheroid	11	308.8346774193548	218.1633064516129
CrenatedSpheroid	11	23.86094069529652	259.67689161554193
CrenatedSpheroid	11	117.67179487179487	261.14871794871794
CrenatedSpheroid	11	72.90289256198348	263.67148760330576
Side	12	115.68915662650602	19.563855421686746
Side	12	216.48960739030025	20.408775981524247
Side	12	310.6029684601113	23.97959183673469
Side	12	22.521252796420583	24.635346756152124
Side	12	260.75189393939394	23.60795454545455
Side	12	70.53571428571429	23.255494505494514
Side	12	166.46654275092936	22.49442379182156
Side	12	115.8288770053476	69.46791443850269
Side	12	166.90298507462688	71.7860696517413
Side	12	22.11324786324786	69.67521367521367
Side	12	262.7987927565393	70.82494969818913
Side	12	70.12638580931264	70.48115299334812
Side	12	214.40409207161125	71.16368286445012
Side	12	311.4206896551724	70.67816091954023
Side	12	64.80972515856236	117.15856236786469
Side	12	264.67119565217394	116.48641304347828
Side	12	21.255670103092786	118.07628865979382
Side	12	117.12916666666666	119.61458333333331
Side	12	311.54357798165137	121.1077981651376
Side	12	215.74057649667407	121.73835920177383
Side	12	166.7849829351536	121.31058020477816
Side	12	168.4715789473684	166.9578947368421
Side	12	264.01851851851853	169.87777777777774
Side	12	117.57692307692308	168.6401098901099
Side	12	312.3382045929019	168.19832985386222
Side	12	72.43793911007026	166.68384074941454
Side	12	212.347533632287	167.78699551569503
Side	12	22.415652173913042	170.0886956521739
Side	12	309.6102783725909	214.40042826552462
Side	12	71.55242966751919	212.7647058823529
Side	12	19.791086350974926	215.29526462395543
Side	12	119.20588235294115	213.97511312217196
Side	12	166.4809160305344	217.55470737913487
Side	12	215.48353552859615	217.7746967071057
Side	12	264.72389791183286	218.09744779582363
Side	12	71.01183431952663	261.50493096646943
Side	12	21.450704225352112	261.2723004694836
Side	12	118.7568710359408	263.24524312896403
SmoothDisc	13	119.82774049217001	18.917225950783
SmoothDisc	13	215.0848	20.2368
SmoothDisc	13	24.43298969072165	21.0680412371134
SmoothDisc	13	74.48087431693989	21.95491803278689
SmoothDisc	13	265.2518195050946	22.27365356622998
SmoothDisc	13	309.1172566371682	23.3783185840708
SmoothDisc	13	166.40701754385964	25.28245614035088
SmoothDisc	13	265.26344086021504	63.02150537634409
SmoothDisc	13	115.21075268817205	69.96559139784947
SmoothDisc	13	310.0017857142857	68.83214285714286
SmoothDisc	13	20.175942549371637	71.70377019748653
SmoothDisc	13	71.13548387096775	71.74838709677421
SmoothDisc	13	167.15773353751914	71.92649310872895
SmoothDisc	13	215.76994434137288	71.46382189239333
SmoothDisc	13	26.852601156069365	113.01445086705202
SmoothDisc	13	312.125	115.85450819672131
SmoothDisc	13	213.53954802259886	113.42937853107344
SmoothDisc	13	119.00445434298443	115.64365256124722
SmoothDisc	13	262.7154811715481	116.4979079497908
SmoothDisc	13	70.06741573033707	117.78651685393257
SmoothDisc	13	168.05054151624546	121.44404332129965
SmoothDisc	13	310.29249011857706	161.24703557312253
SmoothDisc	13	169.3647342995169	166.22222222222226
SmoothDisc	13	70.81428571428572	165.46190476190475
SmoothDisc	13	212.74248927038627	166.32832618025753
SmoothDisc	13	120.7966386554622	166.75630252100842
SmoothDisc	13	22.988727858293075	170.5877616747182
SmoothDisc	13	71.58486238532109	210.22247706422016
SmoothDisc	13	260.15158371040724	213.3642533936652
SmoothDisc	13	18.74418604651163	210.30813953488368
SmoothDisc	13	215.05479452054797	211.75929549902156
SmoothDisc	13	165.7280334728034	213.33891213389126
SmoothDisc	13	313.0625	213.54222972972974
SmoothDisc	13	116.89858793324775	215.46213093709883
SmoothDisc	13	68.86269430051813	260.1062176165803
SmoothDisc	13	118.77508650519032	259.74048442906576
SmoothDisc	13	21.818040435458787	261.8538102643857
SmoothSphere	14	165.93620689655174	20.986206896551725
SmoothSphere	14	23.29556650246305	22.1871921182266
SmoothSphere	14	213.47560975609755	23.8760162601626
SmoothSphere	14	119.1421568627451	68.44117647058823
SmoothSphere	14	22.65217391304348	69.92438563327032
SmoothSphere	14	71.78234398782344	72.57686453576865
SmoothSphere	14	26.16907216494845	116.27628865979382
SmoothSphere	14	213.330612244898	117.61836734693877
SmoothSphere	14	166.92924528301887	119.4575471698113
SmoothSphere	14	71.52873563218391	120.52873563218391
SmoothSphere	14	118.8398058252427	120.63592233009709
SmoothSphere	14	69.92686567164179	165.98955223880597
SmoothSphere	14	117.78054298642536	167.0339366515837
SmoothSphere	14	23.45	168.68269230769232
CrenatedDisc_	15	117.42098273572377	21.764940239043824
CrenatedDisc_	15	74.6140350877193	23.27631578947368
CrenatedDisc_	15	214.22899728997288	23.300813008130078
CrenatedDisc_	15	262.7369942196532	23.478323699421967
CrenatedDisc_	15	311.01504787961693	24.44459644322845
CrenatedDisc_	15	160.08984375	24.90755208333333
CrenatedDisc_	15	21.518867924528305	27.698113207547173
CrenatedDisc_	15	218.21875	69.375
CrenatedDisc_	15	262.50403225806446	69.9758064516129
CrenatedDisc_	15	23.741109530583216	70.82788051209104
CrenatedDisc_	15	120.57204610951008	71.05763688760806
CrenatedDisc_	15	67.30745341614907	72.76863354037266
CrenatedDisc_	15	162.45942408376962	73.12827225130891
CrenatedDisc_	15	311.24513618677037	72.93255512321662
CrenatedDisc_	15	262.6058906030856	116.47826086956522
CrenatedDisc_	15	167.49356223175963	117.65379113018598
CrenatedDisc_	15	17.06038291605302	118.71428571428572
CrenatedDisc_	15	121.04283801874165	118.285140562249
CrenatedDisc_	15	69.74175035868005	118.77331420373028
CrenatedDisc_	15	310.0391061452514	120.15782122905027
CrenatedDisc_	15	216.06382978723408	121.80547112462006
CrenatedDisc_	15	117.24012638230649	166.3886255924171
CrenatedDisc_	15	214.47526041666663	165.93229166666666
CrenatedDisc_	15	25.411849710982658	166.71242774566474
CrenatedDisc_	15	261.510582010582	167.46825396825398
CrenatedDisc_	15	72.14520958083831	169.0239520958084
CrenatedDisc_	15	167.77322834645668	168.14015748031497
CrenatedDisc_	15	310.8861313868613	170.9985401459854
CrenatedDisc_	15	69.92328767123286	212.7452054794521
CrenatedDisc_	15	121.75683060109291	213.5860655737705
CrenatedDisc_	15	169.01457725947526	213.8119533527697
CrenatedDisc_	15	216.94	214.67866666666663
CrenatedDisc_	15	23.323404255319147	216.08085106382975
CrenatedDisc_	15	263.0060882800609	217.4977168949772
CrenatedDisc_	15	309.269744835966	216.7156743620899
CrenatedDisc_	15	69.0108024691358	259.84722222222223
CrenatedDisc_	15	216.15294117647056	261.89019607843136
CrenatedDisc_	15	262.1720154043646	262.78177150192556
CrenatedDisc_	15	310.62339743589746	262.74038461538464
CrenatedDisc_	15	118.4765729585007	264.5060240963856
CrenatedDisc_	15	166.8097412480974	264.468797564688
CrenatedDisc_	15	21.3956931359354	264.85868102288015
CrenatedDisc_	15	25.27105263157895	310.67894736842106
CrenatedDisc_	15	73.29585798816568	311.5428994082841
CrenatedDiscoid	16	216.3247282608696	21.063858695652176
CrenatedDiscoid	16	70.23972602739725	21.888698630136986
CrenatedDiscoid	16	120.845390070922	22.46950354609929
CrenatedDiscoid	16	258.71753246753246	23.14448051948052
CrenatedDiscoid	16	167.2359712230216	23.423021582733806
CrenatedDiscoid	16	22.87673611111111	24.710069444444446
CrenatedDiscoid	16	164.6128093158661	69.99417758369724
CrenatedDiscoid	16	214.61639344262292	70.42950819672132
CrenatedDiscoid	16	261.0527272727273	70.2
CrenatedDiscoid	16	68.69245283018869	71.90000000000002
CrenatedDiscoid	16	114.7410358565737	71.60159362549801
CrenatedDiscoid	16	22.94509151414309	74.48086522462563
CrenatedDiscoid	16	163.97310126582278	118.81645569620254
CrenatedDiscoid	16	214.64993026499303	118.9163179916318
CrenatedDiscoid	16	117.89948006932407	119.90467937608321
CrenatedDiscoid	16	24.314655172413797	119.97270114942528
CrenatedDiscoid	16	69.40883190883191	120.35897435897436
CrenatedDiscoid	16	262.9251336898396	121.01960784313722
CrenatedDiscoid	16	169.160409556314	164.09215017064847
CrenatedDiscoid	16	215.23573573573572	164.59909909909913
CrenatedDiscoid	16	18.185185185185187	167.54814814814816
CrenatedDiscoid	16	116.41131498470949	166.69113149847098
CrenatedDiscoid	16	259.80300500834727	167.4824707846411
CrenatedDiscoid	16	67.29173989455184	170.19859402460457
CrenatedDiscoid	16	22.397590361445786	212.51979345955246
CrenatedDiscoid	16	69.46003552397869	213.31616341030198
CrenatedDiscoid	16	121.89655172413794	213.75205254515598
CrenatedDiscoid	16	212.47719869706842	213.61726384364817
CrenatedDiscoid	16	167.1795302013423	216.3221476510067
CrenatedDiscoid	16	255.9610591900312	217.95482866043614
CrenatedDiscoid	16	24.37085137085137	262.52525252525254
CrenatedSphere	17	71.02489626556017	22.404564315352697
CrenatedSphere	17	18.33794466403162	27.08498023715415
CrenatedSphere	17	23.81800766283525	73.14367816091955
CrenatedSpheroid	18	70.828025477707	21.685774946921445
CrenatedSpheroid	18	22.444043321299638	22.243682310469318
CrenatedSpheroid	18	164.07581967213116	23.334016393442624
CrenatedSpheroid	18	214.75692963752664	23.11087420042644
CrenatedSpheroid	18	259.7251908396947	23.612595419847327
CrenatedSpheroid	18	119.50408163265304	25.661224489795924
CrenatedSpheroid	18	25.438848920863308	67.54136690647482
CrenatedSpheroid	18	262.33642691415315	69.22041763341068
CrenatedSpheroid	18	165.91050583657588	71.02529182879377
CrenatedSpheroid	18	70.04761904761905	72.20476190476192
CrenatedSpheroid	18	214.77687626774846	70.89452332657201
CrenatedSpheroid	18	117.04752475247524	76.33069306930693
CrenatedSpheroid	18	19.84375	117.27232142857143
CrenatedSpheroid	18	70.94196428571429	117.57589285714286
CrenatedSpheroid	18	118.50714285714285	119.24821428571428
CrenatedSpheroid	18	161.7315914489311	119.46318289786224
CrenatedSpheroid	18	214.19565217391303	121.2463768115942
CrenatedSpheroid	18	264.2745995423341	121.44393592677343
CrenatedSpheroid	18	117.7325349301397	165.10379241516966
CrenatedSpheroid	18	165.25049309664698	166.04733727810654
CrenatedSpheroid	18	23.38018433179723	165.82027649769586
CrenatedSpheroid	18	212.3625866050808	167.48960739030022
CrenatedSpheroid	18	70.09514925373135	169.21641791044775
CrenatedSpheroid	18	22.48755186721992	214.13278008298755
CrenatedSpheroid	18	71.18025751072963	214.35836909871242
CrenatedSpheroid	18	262.3671171171171	213.27927927927928
CrenatedSpheroid	18	117.10763209393345	215.84931506849315
CrenatedSpheroid	18	214.19708029197082	217.0875912408759
CrenatedSpheroid	18	164.15942028985506	216.45471014492756
CrenatedSpheroid	18	21.4136690647482	264.4928057553957
CrenatedSpheroid	18	71.02024291497976	265.89676113360326
CrenatedSpheroid	18	119.35845213849285	265.826883910387
Side	19	262.0	20.854271356783922
Side	19	169.02053388090349	22.68993839835729
Side	19	22.65135135135135	19.864864864864863
Side	19	117.3956043956044	22.5956043956044
Side	19	69.72160356347439	21.585746102449885
Side	19	214.71902654867256	22.00884955752212
Side	19	69.23723723723724	70.51651651651652
Side	19	262.6450892857143	70.9375
Side	19	169.38315789473685	72.00421052631579
Side	19	117.187624750499	72.24750499001998
Side	19	214.147577092511	70.54405286343612
Side	19	20.867875647668395	71.68134715025907
Side	19	119.15235457063713	118.42936288088644
Side	19	71.7308533916849	118.93216630196936
Side	19	167.05466970387243	117.33257403189066
Side	19	215.0759753593429	119.92813141683779
Side	19	263.00592885375494	119.06521739130434
Side	19	23.128805620608897	122.1264637002342
Side	19	70.89894736842105	165.70947368421054
Side	19	165.52173913043478	166.58260869565217
